INDEX,TARGET_FLAG,TARGET_AMT,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,PARENT1_INDEX,MSTATUS_INDEX,CAR_USE_INDEX,REVOKED_INDEX,URBANICITY_INDEX,EDUCATION_INDEX,JOB_INDEX,CAR_TYPE_INDEX,HOME_VAL_BIN,CAR_AGE_BIN,HOMEKIDS_BIN,KIDSDRIV_BIN,JOB_BIN,EDUCATION_BIN,logINCOME,logMVR_PTS,logBLUEBOOK,logCLM_FREQ,logAGE,logTRAVTIME
5568,0,0.0,0,52.0,0,0.0,0.0,No,105539.0,z_No,z_F,Bachelors,Home Maker,70,Private,15070.0,1,z_SUV,no,0.0,0,No,0,12.0,z_Highly Rural/ Rural,0,0,0,0,1,2,1.0,0,1,1,0,0,0,1,0.0,0.0,9.620461291620542,0.0,3.9512437185814275,4.248495242049359
5569,0,0.0,0,44.0,0,14.0,148065.0,No,0.0,z_No,z_F,PhD,Doctor,32,Private,24600.0,1,Pickup,no,6276.0,2,No,2,13.0,Highly Urban/ Urban,0,0,0,0,0,4,5.0,2,0,1,0,0,1,1,11.905413399287855,1.0986122886681098,10.110501721920453,1.0986122886681098,3.784189633918261,3.4657359027997265
5570,0,0.0,0,55.0,0,15.0,152567.0,No,450664.0,Yes,M,PhD,Doctor,40,Private,18290.0,3,Van,yes,0.0,0,No,0,18.0,Highly Urban/ Urban,0,1,0,0,0,4,5.0,4,1,1,0,0,1,1,11.935365677284354,0.0,9.814109741384911,0.0,4.007333185232471,3.6888794541139363
5571,1,1213.0,0,52.0,0,11.0,38806.0,No,202431.0,Yes,M,z_High School,Clerical,69,Commercial,10580.0,1,Pickup,yes,1552.0,2,No,3,10.0,Highly Urban/ Urban,0,1,1,0,0,1,3.0,2,1,1,0,0,0,0,10.566355921710144,1.3862943611198906,9.26672070541229,1.0986122886681098,3.9512437185814275,4.23410650459726
5572,1,6052.0,0,46.0,0,0.0,0.0,No,0.0,z_No,z_F,PhD,Home Maker,74,Private,7710.0,4,z_SUV,no,0.0,0,No,3,14.99275517817276,Highly Urban/ Urban,0,0,0,0,0,4,1.0,0,0,1,0,0,0,1,0.0,1.3862943611198906,8.950273466557375,0.0,3.828641396489095,4.30406509320417
5574,1,2851.0,0,21.0,1,0.0,0.0,Yes,0.0,z_No,z_F,z_High School,Student,14,Commercial,9560.0,4,Minivan,yes,7225.0,3,No,3,1.0,z_Highly Rural/ Rural,1,0,1,0,1,1,0.0,1,0,0,1,0,0,0,0.0,1.3862943611198906,9.165343006045447,1.3862943611198906,3.044522437723423,2.6390573296152584
5575,0,0.0,0,59.0,0,12.0,74419.0,No,263080.0,z_No,M,Masters,Manager,10,Commercial,7400.0,9,Pickup,no,0.0,0,No,2,9.0,Highly Urban/ Urban,0,0,1,0,0,3,7.0,2,1,1,0,0,1,1,11.217480001900613,1.0986122886681098,8.909235279192261,0.0,4.07753744390572,2.302585092994046
5576,0,0.0,0,34.0,3,0.0,0.0,Yes,0.0,z_No,z_F,z_High School,Student,22,Commercial,6790.0,1,z_SUV,no,6153.0,3,No,2,7.0,Highly Urban/ Urban,1,0,1,0,0,1,0.0,0,0,1,1,0,0,0,0.0,1.0986122886681098,8.823206220552741,1.3862943611198906,3.5263605246161616,3.091042453358316
5577,0,0.0,0,43.0,0,13.0,48248.0,No,188049.0,Yes,M,Bachelors,z_Blue Collar,74,Commercial,10620.0,4,Pickup,no,0.0,0,No,0,6.0,z_Highly Rural/ Rural,0,1,1,0,1,2,2.0,2,1,1,0,0,0,1,10.784130381163758,0.0,9.27049429479593,0.0,3.7612001156935624,4.30406509320417
5578,0,0.0,0,59.0,0,14.0,43378.0,No,201957.0,Yes,z_F,<High School,z_Blue Collar,31,Private,1500.0,6,z_SUV,no,0.0,0,No,0,1.0,Highly Urban/ Urban,0,1,0,0,0,0,2.0,0,1,0,0,0,0,0,10.677730732017421,0.0,7.313220387090301,0.0,4.07753744390572,3.4339872044851463
5579,0,0.0,0,24.0,2,0.0,27988.8150431338,Yes,79821.0,z_No,M,Bachelors,Student,45,Commercial,14420.0,10,Minivan,yes,8072.0,1,No,4,9.0,Highly Urban/ Urban,1,0,1,0,0,2,0.0,1,1,1,1,0,0,1,10.239595974525315,1.6094379124341003,9.57637141083894,0.6931471805599453,3.1780538303479458,3.8066624897703196
5580,0,0.0,0,42.0,0,13.593269945959536,107562.0,No,281386.0,Yes,z_F,Bachelors,Manager,36,Private,21600.0,8,z_SUV,no,0.0,0,No,1,15.0,Highly Urban/ Urban,0,1,0,0,0,2,7.0,0,1,1,0,0,1,1,11.585832001403288,0.6931471805599453,9.980448593672257,0.0,3.7376696182833684,3.58351893845611
5582,1,2389.0,0,53.0,0,13.0,40383.0,No,203659.0,z_No,M,Masters,Lawyer,27,Private,10490.0,1,Pickup,no,8424.0,1,No,5,11.0,Highly Urban/ Urban,0,0,0,0,0,3,6.0,2,1,1,0,0,1,1,10.606188945900884,1.791759469228055,9.258177701390343,0.6931471805599453,3.970291913552122,3.295836866004329
5584,0,0.0,0,43.0,0,14.0,170381.0,No,0.0,z_No,z_F,Masters,Lawyer,32,Private,19190.0,10,Sports Car,no,7316.0,1,No,4,21.0,Highly Urban/ Urban,0,0,0,0,0,3,6.0,3,0,1,0,0,1,1,12.045798253994892,1.6094379124341003,9.862144589001746,0.6931471805599453,3.7612001156935624,3.4657359027997265
5585,0,0.0,0,52.0,0,10.0,91209.0,No,0.0,z_No,z_F,Masters,Professional,26,Private,15820.0,4,z_SUV,no,0.0,0,No,1,13.0,z_Highly Rural/ Rural,0,0,0,0,1,3,4.0,0,0,1,0,0,1,1,11.420919819174204,0.6931471805599453,9.669030241321645,0.0,3.9512437185814275,3.258096538021482
5586,1,2982.0,1,45.0,2,9.67578409806019,38563.0,Yes,0.0,z_No,z_F,Masters,Lawyer,6,Private,9860.0,1,Sports Car,no,0.0,0,Yes,0,11.0,Highly Urban/ Urban,1,0,0,1,0,3,6.0,3,0,1,1,1,1,1,10.560074477784271,0.0,9.19624144759668,0.0,3.8066624897703196,1.791759469228055
5588,0,0.0,0,52.0,0,12.0,143073.0,No,404124.0,Yes,z_F,Bachelors,Professional,29,Private,22190.0,9,Minivan,no,589.0,2,No,2,10.0,Highly Urban/ Urban,0,1,0,0,0,2,4.0,1,1,1,0,0,1,1,11.871117257911623,1.0986122886681098,10.007397015926639,1.0986122886681098,3.9512437185814275,3.367295829986474
5590,0,0.0,0,51.0,1,14.0,45174.0,No,212235.0,Yes,z_F,Bachelors,z_Blue Collar,26,Commercial,33850.0,10,z_SUV,no,0.0,0,No,3,7.0,Highly Urban/ Urban,0,1,1,0,0,2,2.0,0,1,1,1,0,0,1,10.718299115460429,1.3862943611198906,10.42969427834042,0.0,3.9318256327243257,3.258096538021482
5592,0,0.0,0,28.0,3,15.0,66028.6499351795,No,214775.0,Yes,M,<High School,Clerical,50,Commercial,33320.0,6,Panel Truck,no,0.0,0,No,0,3.0,z_Highly Rural/ Rural,0,1,1,0,1,0,3.0,5,1,1,1,0,0,0,11.097859161571952,0.0,10.41391309628078,0.0,3.332204510175204,3.912023005428146
5593,1,3930.0,0,45.0,2,12.0,28453.0,No,126662.0,Yes,M,z_High School,Clerical,30,Private,13730.0,11,Minivan,yes,1150.0,2,No,5,1.0,Highly Urban/ Urban,0,1,0,0,0,1,3.0,1,1,0,1,0,0,0,10.256044027211113,1.791759469228055,9.527338498762017,1.0986122886681098,3.8066624897703196,3.4011973816621555
5594,1,5013.0,0,42.0,0,7.0,155570.0,No,0.0,z_No,z_F,PhD,Doctor,39,Private,16390.0,6,z_SUV,no,4601.0,3,No,0,13.0,Highly Urban/ Urban,0,0,0,0,0,4,5.0,0,0,1,0,0,1,1,11.954857498035054,0.0,9.704426671737876,1.3862943611198906,3.7376696182833684,3.6635616461296463
5595,0,0.0,2,45.0,3,14.0,60769.0,No,218782.0,Yes,M,Bachelors,Manager,28,Private,8310.0,11,Minivan,no,0.0,0,No,3,10.0,Highly Urban/ Urban,0,1,0,0,0,2,7.0,1,1,1,1,1,1,1,11.014851525129401,1.3862943611198906,9.025214887849494,0.0,3.8066624897703196,3.332204510175204
5597,1,7513.0,1,41.0,1,12.0,60288.0,No,245089.0,Yes,M,Bachelors,Professional,56,Commercial,28730.0,4,Panel Truck,yes,0.0,0,No,6,8.884089612259508,Highly Urban/ Urban,0,1,1,0,0,2,4.0,5,1,1,1,1,1,1,11.006904944847303,1.9459101490553132,10.265697151973335,0.0,3.713572066704308,4.02535169073515
5598,1,6519.0,0,31.0,1,13.0,106614.0,No,316309.0,Yes,z_F,z_High School,z_Blue Collar,21,Commercial,15260.0,7,Minivan,no,5318.0,3,Yes,2,1.0,Highly Urban/ Urban,0,1,1,1,0,1,2.0,1,1,0,1,0,0,0,11.576979493760334,1.0986122886681098,9.632990304838447,1.3862943611198906,3.4339872044851463,3.044522437723423
5599,0,0.0,0,53.0,0,10.0,145737.0,No,387144.0,Yes,M,PhD,Doctor,20,Private,21370.0,6,Minivan,yes,0.0,0,No,2,11.0,Highly Urban/ Urban,0,1,0,0,0,4,5.0,1,1,1,0,0,1,1,11.889565768061633,1.0986122886681098,9.969743348313193,0.0,3.970291913552122,2.995732273553991
5600,1,6835.0,0,55.0,0,10.0,40683.0,No,163194.0,Yes,z_F,z_High School,z_Blue Collar,32,Commercial,5570.0,13,Sports Car,no,0.0,0,No,3,9.0,Highly Urban/ Urban,0,1,1,0,0,1,2.0,3,1,1,0,0,0,0,10.613590173745488,1.3862943611198906,8.62515033292133,0.0,4.007333185232471,3.4657359027997265
5601,0,0.0,0,51.0,0,16.0,17398.0,No,165641.0,Yes,M,Bachelors,Professional,28,Private,23720.0,7,Minivan,no,0.0,0,No,0,14.0,Highly Urban/ Urban,0,1,0,0,0,2,4.0,1,1,1,0,0,1,1,9.764168012286715,0.0,10.074073853111662,0.0,3.9318256327243257,3.332204510175204
5602,1,1961.9030683,1,42.0,1,10.734225263347794,46436.0,No,175019.0,Yes,z_F,Bachelors,Professional,37,Commercial,25140.0,4,Pickup,no,5795.0,3,No,3,14.0,Highly Urban/ Urban,0,1,1,0,0,2,4.0,2,1,1,1,1,1,1,10.745851834241988,1.3862943611198906,10.132215482144238,1.3862943611198906,3.7376696182833684,3.6109179126442243
5603,0,0.0,0,55.0,0,11.0,241408.0,No,0.0,z_No,z_F,PhD,Doctor,41,Private,24680.0,1,z_SUV,no,0.0,0,No,0,17.0,Highly Urban/ Urban,0,0,0,0,0,4,5.0,0,0,1,0,0,1,1,12.394247869469234,0.0,10.113748478019325,0.0,4.007333185232471,3.713572066704308
5604,0,0.0,1,43.0,2,10.0,180152.0,Yes,0.0,z_No,z_F,PhD,Manager,53,Private,23820.0,10,Minivan,no,0.0,0,No,1,16.0,Highly Urban/ Urban,1,0,0,0,0,4,7.0,1,0,1,1,1,1,1,12.101561768826926,0.6931471805599453,10.07828084290929,0.0,3.7612001156935624,3.970291913552122
5605,1,980.0,0,42.0,1,10.0,104560.0,Yes,319400.0,z_No,z_F,Bachelors,Manager,13,Private,17500.0,4,z_SUV,no,0.0,0,No,1,9.340635720373047,Highly Urban/ Urban,1,0,0,0,0,2,7.0,0,1,1,1,0,1,1,11.557525912139134,0.6931471805599453,9.769956159911606,0.0,3.7376696182833684,2.5649493574615367
5607,0,0.0,0,28.0,2,8.0,28472.0,Yes,0.0,z_No,M,z_High School,z_Blue Collar,59,Commercial,15920.0,3,Minivan,yes,0.0,0,No,2,9.0,z_Highly Rural/ Rural,1,0,1,0,1,1,2.0,1,0,1,1,0,0,0,10.256711548798602,1.0986122886681098,9.675331459398373,0.0,3.332204510175204,4.07753744390572
5609,0,0.0,0,40.0,0,13.0,53241.0,No,205451.0,Yes,z_F,Masters,Lawyer,48,Private,15390.0,3,z_SUV,no,0.0,0,No,0,12.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,0,1,1,0,0,1,1,10.882602837543518,0.0,9.641473226832925,0.0,3.6888794541139363,3.871201010907891
5610,1,5863.0,0,51.0,1,14.0,23766.0,No,173701.0,Yes,M,<High School,Clerical,43,Commercial,8980.0,7,Pickup,yes,0.0,0,No,0,6.0,Highly Urban/ Urban,0,1,1,0,0,0,3.0,2,1,1,1,0,0,0,10.076053342881366,0.0,9.102755161296246,0.0,3.9318256327243257,3.7612001156935624
5613,1,2797.0,0,63.0,0,11.0,46814.0,No,0.0,z_No,z_F,Bachelors,z_Blue Collar,29,Commercial,24660.0,1,Sports Car,no,43501.0,1,Yes,2,8.88655191347286,Highly Urban/ Urban,0,0,1,1,0,2,2.0,3,0,1,0,0,0,1,10.75395894337299,1.0986122886681098,10.112937776718335,0.6931471805599453,4.143134726391533,3.367295829986474
5615,0,0.0,0,40.0,0,10.0,94833.0,No,0.0,z_No,M,z_High School,z_Blue Collar,58,Private,14980.0,6,Minivan,yes,0.0,0,No,2,5.737926237487574,z_Highly Rural/ Rural,0,0,0,0,1,1,2.0,1,0,1,0,0,0,0,11.45988327373268,1.0986122886681098,9.61447125707121,0.0,3.6888794541139363,4.060443010546419
5616,0,0.0,0,46.0,0,11.0,132292.0,No,386835.0,Yes,z_F,Bachelors,Manager,43,Private,31010.0,10,Pickup,no,0.0,0,No,3,1.0,Highly Urban/ Urban,0,1,0,0,0,2,7.0,2,1,0,0,0,1,1,11.792774438650351,1.3862943611198906,10.342065012094494,0.0,3.828641396489095,3.7612001156935624
5617,1,1494.0,0,28.0,3,14.0,74810.4461811189,No,201709.0,Yes,M,Bachelors,Manager,56,Private,4300.0,1,Minivan,yes,10658.0,2,No,3,5.0,Highly Urban/ Urban,0,1,0,0,0,2,7.0,1,1,1,1,0,1,1,11.22272617606737,1.3862943611198906,8.366370301681654,1.0986122886681098,3.332204510175204,4.02535169073515
5618,0,0.0,0,46.0,0,14.0,51247.0,No,197593.0,Yes,M,z_High School,z_Blue Collar,49,Commercial,25480.0,1,Minivan,yes,0.0,0,No,0,1.0,Highly Urban/ Urban,0,1,1,0,0,1,2.0,1,1,0,0,0,0,0,10.84443187184894,0.0,10.145649109686099,0.0,3.828641396489095,3.8918202981106265
5619,0,0.0,0,65.0,0,9.0,61059.0,No,229924.0,Yes,M,Masters,Lawyer,32,Private,14110.0,4,z_SUV,yes,3628.0,2,No,3,18.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,0,1,1,0,0,1,1,11.019612266288869,1.3862943611198906,9.55463904484686,1.0986122886681098,4.174387269895637,3.4657359027997265
5621,0,0.0,0,51.0,0,12.0,183316.0,No,0.0,z_No,M,Masters,Not Specified,29,Commercial,27980.0,4,Panel Truck,yes,0.0,0,No,0,17.0,z_Highly Rural/ Rural,0,0,1,0,1,3,8.0,5,0,1,0,0,1,1,12.118972173662621,0.0,10.239245248219472,0.0,3.9318256327243257,3.367295829986474
5622,0,0.0,0,42.0,0,10.0,61419.0,No,196525.0,Yes,M,<High School,z_Blue Collar,6,Private,9330.0,1,Pickup,no,0.0,0,No,1,4.0,Highly Urban/ Urban,0,1,0,0,0,0,2.0,2,1,1,0,0,0,0,11.025490793994813,0.6931471805599453,9.140990293841389,0.0,3.7376696182833684,1.791759469228055
5625,0,0.0,0,51.0,0,15.0,7601.0,No,99968.0,Yes,z_F,z_High School,Home Maker,37,Private,27680.0,1,Minivan,no,0.0,0,No,0,1.0,Highly Urban/ Urban,0,1,0,0,0,1,1.0,1,1,0,0,0,0,0,8.936166649549195,0.0,10.228465409731605,0.0,3.9318256327243257,3.6109179126442243
5627,0,0.0,0,43.0,0,11.0,94758.0,No,236020.0,z_No,M,Masters,Professional,46,Private,15280.0,10,Minivan,yes,0.0,0,No,0,20.0,z_Highly Rural/ Rural,0,0,0,0,1,3,4.0,1,1,1,0,0,1,1,11.4590921052411,0.0,9.634300062720511,0.0,3.7612001156935624,3.828641396489095
5628,0,0.0,0,47.0,0,11.0,40430.0,No,0.0,z_No,z_F,Masters,Manager,20,Private,20550.0,4,z_SUV,no,10848.0,2,No,4,16.0,Highly Urban/ Urban,0,0,0,0,0,3,7.0,0,0,1,0,0,1,1,10.60735209643727,1.6094379124341003,9.930616219924381,1.0986122886681098,3.8501476017100584,2.995732273553991
5629,0,0.0,0,47.0,0,14.0,106461.29049206208,No,329502.0,Yes,M,Masters,Lawyer,32,Private,11920.0,6,Minivan,yes,0.0,0,No,2,1.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,1,1,0,0,0,1,1,11.575546121543791,1.0986122886681098,9.385972940619341,0.0,3.8501476017100584,3.4657359027997265
5630,0,0.0,0,50.0,0,15.0,25104.0,No,110907.0,Yes,z_F,<High School,z_Blue Collar,21,Private,17340.0,17,Sports Car,no,0.0,0,No,1,1.0,Highly Urban/ Urban,0,1,0,0,0,0,2.0,3,1,0,0,0,0,0,10.130822308468806,0.6931471805599453,9.760771250334534,0.0,3.912023005428146,3.044522437723423
5631,0,0.0,0,55.0,0,14.0,58959.0,No,201607.0,Yes,z_F,Masters,Lawyer,8,Private,7000.0,3,z_SUV,no,0.0,0,No,3,17.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,0,1,1,0,0,1,1,10.984614526863218,1.3862943611198906,8.85366542803745,0.0,4.007333185232471,2.0794415416798357
5632,0,0.0,0,59.0,2,8.0,81111.0,No,265068.0,Yes,M,Masters,Lawyer,39,Private,25350.0,6,Minivan,no,0.0,0,No,2,12.383463284013931,Highly Urban/ Urban,0,1,0,0,0,3,6.0,1,1,1,1,0,1,1,11.303586194632416,1.0986122886681098,10.14053400901933,0.0,4.07753744390572,3.6635616461296463
5634,0,0.0,0,45.0,0,8.0,76910.0,No,230941.0,Yes,M,z_High School,z_Blue Collar,52,Commercial,34200.0,7,Minivan,yes,0.0,0,No,0,6.0,Highly Urban/ Urban,0,1,1,0,0,1,2.0,1,1,1,0,0,0,0,11.250404188176947,0.0,10.439980923050696,0.0,3.8066624897703196,3.9512437185814275
5636,0,0.0,0,44.0,4,16.0,58069.0,No,0.0,Yes,M,<High School,z_Blue Collar,14,Private,7310.0,1,Pickup,yes,0.0,0,No,0,1.0,Highly Urban/ Urban,0,1,0,0,0,0,2.0,2,0,0,1,0,0,0,10.969404458366096,0.0,8.896998552743824,0.0,3.784189633918261,2.6390573296152584
5637,0,0.0,0,32.0,2,12.0,27388.0,Yes,0.0,z_No,z_F,z_High School,Student,30,Commercial,7440.0,1,z_SUV,no,0.0,0,No,0,4.0,Highly Urban/ Urban,1,0,1,0,0,1,0.0,0,0,1,1,0,0,0,10.217896751915566,0.0,8.914626127827137,0.0,3.4657359027997265,3.4011973816621555
5638,0,0.0,0,67.0,0,15.0,53714.0,No,209432.0,z_No,M,Bachelors,z_Blue Collar,27,Private,21810.0,1,z_SUV,no,2049.0,1,No,0,13.0,z_Highly Rural/ Rural,0,0,0,0,1,2,2.0,0,1,1,0,0,0,1,10.891447571100644,0.0,9.990123859195675,0.6931471805599453,4.204692619390966,3.295836866004329
5639,0,0.0,0,52.0,0,10.0,100501.0,No,0.0,z_No,M,Bachelors,z_Blue Collar,36,Commercial,16750.0,1,Van,yes,0.0,0,No,0,10.0,z_Highly Rural/ Rural,0,0,1,0,1,2,2.0,4,0,1,0,0,0,1,11.517932906780768,0.0,9.726153537253213,0.0,3.9512437185814275,3.58351893845611
5641,1,5162.0,0,39.0,1,9.765856055456023,18362.0,Yes,0.0,z_No,M,<High School,z_Blue Collar,34,Commercial,26550.0,7,Panel Truck,no,8673.0,3,No,4,1.0,Highly Urban/ Urban,1,0,1,0,0,0,2.0,5,0,0,1,0,0,0,9.81809304951918,1.6094379124341003,10.186785026670085,1.3862943611198906,3.6635616461296463,3.5263605246161616
5642,0,0.0,0,47.0,0,13.0,153802.0,No,405257.0,Yes,M,Masters,Lawyer,42,Private,21580.0,6,Van,yes,0.0,0,No,0,14.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,4,1,1,0,0,1,1,11.943427841715199,0.0,9.979522238812125,0.0,3.8501476017100584,3.7376696182833684
5645,1,4904.0,0,57.0,0,15.0,44108.0,No,0.0,z_No,z_F,z_High School,Student,14,Private,18530.0,10,z_SUV,no,2056.0,2,No,0,1.0,Highly Urban/ Urban,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,10.694419122245767,0.0,9.827146319279406,1.0986122886681098,4.04305126783455,2.6390573296152584
5646,0,0.0,0,38.0,0,9.0,141365.0,No,365297.0,z_No,M,Bachelors,Professional,43,Commercial,31140.0,6,Panel Truck,yes,10976.0,2,No,0,10.0,Highly Urban/ Urban,0,0,1,0,0,2,4.0,5,1,1,0,0,1,1,11.859107550914553,0.0,10.346248445387989,1.0986122886681098,3.6375861597263857,3.7612001156935624
5647,1,5543.0,0,39.0,1,0.0,0.0,Yes,0.0,z_No,z_F,<High School,Student,18,Commercial,5200.0,14,z_SUV,no,13647.0,2,No,7,1.0,Highly Urban/ Urban,1,0,1,0,0,0,0.0,0,0,0,1,0,0,0,0.0,2.0794415416798357,8.556413904569519,1.0986122886681098,3.6635616461296463,2.8903717578961645
5648,0,0.0,0,42.0,2,13.0,31988.0,Yes,0.0,z_No,z_F,z_High School,Clerical,59,Private,1500.0,10,z_SUV,no,0.0,0,Yes,1,1.0,z_Highly Rural/ Rural,1,0,0,1,1,1,3.0,0,0,0,1,0,0,0,10.373147372686288,0.6931471805599453,7.313220387090301,0.0,3.7376696182833684,4.07753744390572
5649,0,0.0,0,54.0,0,13.0,106880.0,No,287545.0,Yes,z_F,Bachelors,Manager,27,Private,32880.0,1,Pickup,no,0.0,0,No,0,10.0,Highly Urban/ Urban,0,1,0,0,0,2,7.0,2,1,1,0,0,1,1,11.579471345014127,0.0,10.400619849170116,0.0,3.9889840465642745,3.295836866004329
5650,0,0.0,0,44.0,1,15.0,88327.0,No,321329.0,Yes,z_F,Bachelors,Manager,22,Private,22060.0,7,z_SUV,no,0.0,0,Yes,0,11.0,Highly Urban/ Urban,0,1,0,1,0,2,7.0,0,1,1,1,0,1,1,11.388812437118974,0.0,10.001521292807494,0.0,3.784189633918261,3.091042453358316
5651,0,0.0,2,41.0,4,8.0,6352.0,No,0.0,Yes,M,<High School,Student,53,Private,12930.0,13,Minivan,no,5513.0,2,No,0,1.0,Highly Urban/ Urban,0,1,0,0,0,0,0.0,1,0,0,1,1,0,0,8.756682421266532,0.0,9.467305471765902,1.0986122886681098,3.713572066704308,3.970291913552122
5652,0,0.0,0,56.0,0,10.0,55722.0,No,243285.0,Yes,M,z_High School,z_Blue Collar,21,Commercial,23130.0,4,Panel Truck,no,0.0,0,No,0,1.0,z_Highly Rural/ Rural,0,1,1,0,1,1,2.0,5,1,0,0,0,0,0,10.928148267076118,0.0,10.048885755225484,0.0,4.02535169073515,3.044522437723423
5654,1,2901.0,0,46.0,0,13.0,147091.0,No,0.0,z_No,z_F,PhD,Not Specified,57,Commercial,30690.0,4,Pickup,no,35095.0,3,Yes,0,19.0,Highly Urban/ Urban,0,0,1,1,0,4,8.0,2,0,1,0,0,1,1,11.89881352033836,0.0,10.331692147613781,1.3862943611198906,3.828641396489095,4.04305126783455
5655,0,0.0,0,52.0,0,9.0,65529.0,No,0.0,z_No,M,Bachelors,Manager,10,Private,20310.0,1,Minivan,yes,0.0,0,No,0,9.0,Highly Urban/ Urban,0,0,0,0,0,2,7.0,1,0,1,0,0,1,1,11.090263332033542,0.0,9.91886865457443,0.0,3.9512437185814275,2.302585092994046
5656,0,0.0,0,46.0,0,9.067220740586992,26391.0,No,0.0,z_No,z_F,z_High School,z_Blue Collar,15,Commercial,6100.0,16,z_SUV,no,0.0,0,No,1,7.0,z_Highly Rural/ Rural,0,0,1,0,1,1,2.0,0,0,1,0,0,0,0,10.180816212908418,0.6931471805599453,8.716044050161402,0.0,3.828641396489095,2.70805020110221
5657,0,0.0,2,37.0,2,9.0,20050.0,No,89548.0,Yes,M,<High School,z_Blue Collar,35,Commercial,7210.0,10,Pickup,no,0.0,0,No,3,2.4487946947074417,z_Highly Rural/ Rural,0,1,1,0,1,0,2.0,2,1,1,1,1,0,0,9.906034306802704,1.3862943611198906,8.883224230278994,0.0,3.6109179126442243,3.5553480614894135
5658,0,0.0,0,33.0,1,12.0,23514.0,No,105036.0,Yes,z_F,z_High School,Clerical,27,Private,7560.0,13,Sports Car,no,0.0,0,No,0,7.0,z_Highly Rural/ Rural,0,1,0,0,1,1,3.0,3,1,1,1,0,0,0,10.065393794379148,0.0,8.930626469173578,0.0,3.4965075614664802,3.295836866004329
5659,0,0.0,0,49.0,0,7.0,109183.0,No,329560.0,Yes,M,Masters,Lawyer,67,Private,19590.0,10,Minivan,yes,0.0,0,No,2,9.0,Highly Urban/ Urban,0,1,0,0,0,3,6.0,1,1,1,0,0,1,1,11.600789811411296,1.0986122886681098,9.882774510938587,0.0,3.8918202981106265,4.204692619390966
5660,0,0.0,0,49.0,0,8.0,54869.0,No,0.0,z_No,M,Masters,Not Specified,31,Commercial,11890.0,1,Pickup,no,0.0,0,No,0,1.0,Highly Urban/ Urban,0,0,1,0,0,3,8.0,2,0,0,0,0,1,1,10.912722030053022,0.0,9.383452989684827,0.0,3.8918202981106265,3.4339872044851463
5661,0,0.0,0,30.0,1,12.0,89216.0,No,238191.0,Yes,M,Bachelors,Professional,66,Commercial,10420.0,1,Pickup,yes,0.0,0,No,0,2.0,Highly Urban/ Urban,0,1,1,0,0,2,4.0,2,1,1,1,0,1,1,11.398826883369116,0.0,9.251482315307358,0.0,3.4011973816621555,4.189654742026425
5662,0,0.0,0,48.0,0,12.0,46839.0,No,0.0,z_No,M,z_High School,Clerical,51,Commercial,18670.0,6,Van,yes,0.0,0,No,0,1.0,z_Highly Rural/ Rural,0,0,1,0,1,1,3.0,4,0,0,0,0,0,0,10.754492817711654,0.0,9.834673236535767,0.0,3.871201010907891,3.9318256327243257
5665,0,0.0,1,38.0,2,11.0,67347.0,No,240436.0,Yes,z_F,Bachelors,z_Blue Collar,79,Commercial,30180.0,10,z_SUV,no,0.0,0,No,3,9.0,z_Highly Rural/ Rural,0,1,1,0,1,2,2.0,0,1,1,1,1,0,1,11.11762848577769,1.3862943611198906,10.31493473232184,0.0,3.6375861597263857,4.3694478524670215
5666,1,16208.137961,0,60.0,0,6.508577254276103,0.0,No,0.0,z_No,z_F,Masters,Home Maker,46,Private,8960.0,3,z_SUV,no,0.0,0,Yes,2,10.0,Highly Urban/ Urban,0,0,0,1,0,3,1.0,0,0,1,0,0,0,1,0.0,1.0986122886681098,9.100525505968976,0.0,4.0943445622221,3.828641396489095
5668,1,4435.0,0,61.0,0,14.0,76875.0,No,0.0,z_No,z_F,Masters,Lawyer,39,Private,17740.0,10,Sports Car,no,6587.0,3,No,8,1.0,Highly Urban/ Urban,0,0,0,0,0,3,6.0,3,0,0,0,0,1,1,11.249949013154295,2.1972245773362196,9.78357725586357,1.3862943611198906,4.110873864173311,3.6635616461296463
5669,1,5812.0,1,45.0,2,10.0,108151.0,Yes,0.0,z_No,z_F,Bachelors,Manager,50,Private,12320.0,11,Minivan,no,4746.0,2,No,0,1.0,Highly Urban/ Urban,1,0,0,0,0,2,7.0,1,0,0,1,1,1,1,11.591292924044241,0.0,9.41897923708751,1.0986122886681098,3.8066624897703196,3.912023005428146
5670,1,3561.0,0,51.0,1,18.0,30531.0,No,122736.0,Yes,z_F,z_High School,z_Blue Collar,48,Commercial,15470.0,1,z_SUV,no,4874.0,3,No,5,1.0,Highly Urban/ Urban,0,1,1,0,0,1,2.0,0,1,0,1,0,0,0,10.326530592918362,1.791759469228055,9.646657943567112,1.3862943611198906,3.9318256327243257,3.871201010907891
